lead_id,email,lead_created_at,lead_utm_campaign,lead_utm_source,lead_utm_medium,lead_utm_content,lead_utm_term,company_name,industry,country,lead_status
L10671,f09bdb656bc58ff6c0d0a1a4f464c161f6b6d059c6ce262f3b4eb84c6dbf07b7,2024-09-17 12:00:00,Retargeting Campaign,facebook,,content_3,,Company C,Education,Netherlands,Contacted
L10672,23aa4c54fb2b4e6603f63b849384772ce05066983f46343c02d128482afd5c9b,2024-10-16 11:00:00,Retargeting Campaign,google,referral,content_10,keyword_9,Company D,Healthcare,Germany,Nurture
L10673,88d6c422aa8e3e13582953e3e5fac3add71686375db11f22b60c332af192cae1,2024-09-27 02:00:00,Lead Generation | DE | Form,linkedin,social,,keyword_1,Company D,Finance,France,Not Interested
L10674,812d9588ff56bb74e11034421ddd4d5f2387283759b0d4bb1cd797ed8174d02f,2024-09-07 03:00:00,Content Downloads;1006;Lookalike Audience;2016,organic,referral,content_6,,Company J,Healthcare,Netherlands,Nurture
L10675,db888336e0f055b55efda87f8eef14ba1080ce2bc8f6b58013e01fcdd7859e5a,2024-09-07 01:00:00,Product Launch 2024;1004;Cold Traffic;2010,organic,referral,content_3,keyword_17,Company E,Education,France,Contacted
L10676,8aa81e704208b6e7b7f37ed0e83c7a69f262561502e381078825fd278dae039b,2024-09-25 18:00:00,Brand Campaign;1001,,email,,keyword_20,Company N,Education,Switzerland,Contacted
L10677,d4e98b29e60efe30cd7ac7554be93b8d00cc47aac29cb09b577fbb7033ef8cbc,2024-09-29 11:00:00,Product  Launch  2024,direct,social,content_2,,Company N,Retail,Germany,New
L10678,70cc5013d567f67fa9ad691696f2a81188f3fb06bf76322655d006b39ede4f31,2024-09-05 23:00:00,Brand Awareness Q4;1001;Interest Targeting;2001,facebook,email,content_8,,Company A,Finance,Austria,Contacted
L10679,667614744c9fd8ca118ccf07c29f695a92b0fcab767a2e01e974e39753f1d6ef,2024-10-01 15:00:00,Lead Generation | DE | Form,organic,cpc,,,Company L,Manufacturing,Austria,Nurture
L10680,6c61414c0de7b8aa0992701d21f67f45a0e28549e8408fe1cfbb7a479d118a71,2024-09-03 19:00:00,Retargeting Campaign,organic,,content_6,,Company Q,Retail,Germany,Not Interested
L10681,6b3d3913bfa78ff418255d59a655e855d07385f387bead7151189962b20cc0f9,2024-10-02 12:00:00,Brand Awareness Q4;1001;Interest Targeting;2001,google,cpc,content_8,keyword_7,Company A,Education,Austria,Not Interested
L10682,24c5e7d329e9978b80bf3f15ef8ee5f707c9f0652b45338166adf96bbd616114,2024-09-14 09:00:00,,,cpc,,,Company P,Software,Netherlands,New
L10683,458e348e8ac97407ab28677d48e9fb57286fcea17c5209eb2dea0a6db24153fa,2024-10-10 14:00:00,Content Downloads,linkedin,social,content_1,keyword_16,Company G,Software,Austria,Nurture
L10684,5671b1ef4dbf863f09e960ba64b25c119052ce39c25a44f5805ab69ca31fa5f9,2024-10-28 04:00:00,Google Search Prospecting,linkedin,referral,content_6,keyword_6,Company R,Retail,Germany,Not Interested
L10685,fc0a4a9c146997521ac4b0805aad88ec973509f146887fd9f5b1a5adcac1e93b,2024-10-13 14:00:00,Retargeting Campaign;1003;Retargeting;2007,facebook,social,content_5,keyword_13,Company N,Education,Netherlands,New
L10686,4afdba122d0c518964267350a40dbed9dc8ca6a338b5afd9b0b88081d9ec1037,2024-09-11 21:00:00,Product Launch 2024;1004;Cold Traffic;2010,,,content_8,,Company E,Retail,Switzerland,Nurture
L10687,5a9d6cf47f6a726e5015c808c6d4ea9a7ddc0f56591f2452dc9ac3929235f493,2024-10-17 23:00:00,,facebook,,,keyword_12,Company Q,Software,France,New
L10688,773f26300a70fa13eda9a65d53c5c40b11abfd211eb6b59f98cb11e8711c149e,2024-10-14 10:00:00,Brand Awareness Q4,linkedin,cpc,,keyword_5,Company Q,Manufacturing,France,Qualified
L10689,4898dd6c7c64826b06ac30f4f083349da678107f0f9e36c212421d24915b53e6,2024-10-20 03:00:00,,,referral,content_2,,Company Q,Healthcare,France,Contacted
L10690,a00aa01d543706926887b182caf8a120fe5f3677061d9f94b5eb9376afd5b1ac,2024-10-25 18:00:00,Retargeting Campaign,google,email,,,Company N,Software,Austria,Contacted
L10691,b47e467abd2656cf1fd9111efa5e84610df95dd90a505e0527a4372bf85a7087,2024-09-06 01:00:00,Demo Requests Campaign,google,referral,content_9,keyword_2,Company J,Software,Netherlands,Qualified
L10692,143afc072412c01cb7efd13640ae87dac3dfac9d60f4b807e8e410c380753181,2024-09-18 11:00:00,Brand Campaign;1001,facebook,cpc,content_6,keyword_16,Company I,Healthcare,Germany,Not Interested
L10693,5bfadfc42d321d0adf345fe34a9237c5ceba2fc5bbdccc46bbd45f6235652ebb,2024-09-12 08:00:00,,linkedin,cpc,content_3,keyword_12,Company S,Healthcare,Austria,Qualified
L10694,ef929f02f476d376a87469d7ecb35b34ffe8d3037fe84dfd5b0a646b5e13141a,2024-09-16 20:00:00,24-09 | NL | Conversion | Image | RET | 112233445566778899,facebook,organic,content_10,,Company G,Manufacturing,Switzerland,New
L10695,2782ec55b821e6d676f1e36376619fd177dd7d5e66162901f77d8d3ea9f1748c,2024-09-05 17:00:00,Demo Requests Campaign,google,social,content_4,keyword_9,Company R,Retail,Netherlands,Not Interested
L10696,bf0801a667ec1833bbd0bc01bfe73c9ad6f17fb676b58ad4ff7e3e2df40b7db7,2024-10-11 22:00:00,Product Launch 2024;1004;Cold Traffic;2010,direct,organic,,keyword_9,Company E,Retail,Germany,Nurture
L10697,83500719f8d9a076b5de4228afd98659c39019581cc02a4d67ceca63cf80137f,2024-09-04 22:00:00,Product Launch 2024;1004;Cold Traffic;2010,organic,cpc,content_9,keyword_13,Company M,Healthcare,Netherlands,Contacted
L10698,dcdaae5fb528019b9270564abd8421ecc09ee617fa6e1202ba0340b273594541,2024-09-12 00:00:00,Lead Generation | DE | Form;1002;Lookalike Audience;2004,facebook,organic,content_9,keyword_8,Company J,Education,Netherlands,Nurture
L10699,ac8e0b7f67c89e89eac634fc69e5088b561abc17722d8de5fb09101bc99d52b8,2024-09-08 05:00:00,Demo Requests Campaign;1005;Interest Targeting;2013,facebook,email,,keyword_2,Company H,Manufacturing,Austria,New
L10700,6289720bd2eea48f1c23c9461d6896882313427ef179e60d5fc65c5c860522a1,2024-09-01 20:00:00,Content Downloads,organic,social,content_10,keyword_2,Company A,Retail,France,Qualified
L10701,5bcdb7d16a9226e385c183a795687d779955ee05f540874c02bd48261f34d831,2024-09-12 08:00:00,,organic,referral,,keyword_20,Company R,Manufacturing,Switzerland,Contacted
L10702,687654cd2ebd98807efecb215a988eb2bcd36316e3e26df5aec620d515bc6e2c,2024-09-21 08:00:00,Content Downloads;1006;Lookalike Audience;2016,direct,social,,keyword_5,Company P,Software,Switzerland,Contacted
L10703,5aec235c04a4176219b543320998322e8dcf4d8df5da3228bc3e88162c8f184f,2024-09-30 05:00:00,,organic,social,content_1,keyword_6,Company M,Education,Austria,Contacted
L10704,5cfa7ded27b6485607ab07a56b1594cbe0c65994f02f32c4a5767ab58e2da79b,2024-09-05 04:00:00,Lead Generation | DE | Form;1002;Lookalike Audience;2004,direct,organic,content_1,,Company M,Finance,Germany,New
L10705,91b48f425e9b7e7e44175357dfff02660ae20564239f5d4e93befbc87b64e0a5,2024-10-23 00:00:00,brand awareness q4,facebook,organic,content_1,,Company D,Healthcare,Netherlands,New
L10706,42adcecd8bd8a9f8cdc8ee0ba8a6d48b66b6530a6ee8767eb074ba6726cf5f55,2024-09-13 04:00:00,Google Search Prospecting,linkedin,social,content_9,,Company R,Software,Germany,New
L10707,197acab272174751e41fe32daa54594d1a5d223bba3684355e1524210875307c,2024-09-07 17:00:00,24-09 | NL | Conversion | Image | RET | 112233445566778899,direct,social,content_7,keyword_12,Company J,Manufacturing,Switzerland,New
L10708,5093374f8071860ccc8327661a69bb6a42b9fab7253ff87442d0877c8c945e30,2024-10-02 05:00:00,,linkedin,organic,content_6,,Company C,Software,Austria,Contacted
L10709,552d2ee9afa476b63a8108eb52661810474c3ede64bdd7c21cf31bd6fb794fca,2024-09-12 13:00:00,Retargeting Campaign,google,email,content_5,keyword_4,Company I,Finance,Netherlands,Qualified
L10710,4301d13d8733a300ed06d29266931bb33e658383c0572b8690ee778a8993b744,2024-10-22 22:00:00,brand awareness q4,google,social,content_7,keyword_16,Company C,Software,Austria,Not Interested
L10711,3312932374532de0ce57aa4f78a1b5b85647a560ed57cdf6bfacb47fe2ccb23c,2024-10-17 08:00:00,Retargeting Campaign;1003;Retargeting;2007,,referral,content_8,keyword_14,Company T,Education,Netherlands,Contacted
L10712,54850dac9922f6a3f397baf1dfe23a9db0ec51df1b55b91dbd561153009f9f45,2024-10-22 20:00:00,,organic,organic,content_9,,Company M,Software,Austria,Not Interested
L10713,68f3cb30155a4207e1325f532e1a149fe3877a90a546d477ec3f45e82c886f74,2024-10-04 18:00:00,RETARGETING CAMPAIGN,google,social,,keyword_18,Company P,Manufacturing,Germany,New
L10714,8ed5b296ca299c6bf8865a0b4f20f540920eb2e5dc5958f009d46246b1023f80,2024-10-29 11:00:00,Retargeting Campaign,google,organic,,,Company H,Manufacturing,France,New
L10715,c41502ab79723e482ae1cb028709945a9b87a837f78421c46aaa0fdb98751da7,2024-10-18 04:00:00,Content Downloads;1006;Lookalike Audience;2016,direct,referral,content_2,,Company C,Finance,Austria,Contacted
L10716,defce6b963f1baa4c47c19b25186b8229ba544bee78ac70868117e0e0fc72e70,2024-09-02 04:00:00,Lead Generation | DE | Form,facebook,referral,content_3,keyword_5,Company Q,Education,Netherlands,Not Interested
L10717,db946e5b99d9fef990079bf4f8ed0b5f21392da0782b3df7289e2bbcd80998b8,2024-09-27 23:00:00,Brand Awareness Q4,google,cpc,content_3,,Company A,Finance,Switzerland,Not Interested
L10718,96f47c1967b82fb3b89d0379a298b50c155abd361551435a83f0991f12022b10,2024-10-06 22:00:00,,,social,content_3,keyword_3,Company Q,Finance,France,Contacted
L10719,e1f57b78c891fc9a52c64b1939d4ecd834e739feaff50e7fb346cc2127a5d680,2024-09-26 19:00:00,Product Launch 2024;1004;Cold Traffic;2010,organic,cpc,,keyword_11,Company M,Finance,France,New
L10720,7fa9735fcc6e9d1e4d478b95bfb30c8bdf41284f3912fbdecb13717c55878337,2024-10-22 11:00:00,Product Launch 2024,facebook,organic,,keyword_8,Company J,Manufacturing,Austria,New
L10721,f41c9ee38a2630ec8494012e9e0756a203b1d5ee2fde9f2794e9c483acb0c2cd,2024-09-05 06:00:00,Demo Requests Campaign,google,cpc,content_2,,Company S,Software,Austria,Not Interested
L10722,43e2ba2ea14ca2ed1d45a24d7736797120facb556708bd09506ca0185a7fef6c,2024-09-03 01:00:00,Demo Requests Campaign,linkedin,referral,content_6,,Company L,Manufacturing,Germany,Qualified
L10723,e94d558713f3199b08ebcfc081e0a8a80b6382cf28da5762204235a1460c1cca,2024-09-27 23:00:00,Retargeting Campaign,direct,cpc,content_3,,Company C,Education,Germany,Contacted
L10724,7a3b7af961ae0865c66fc48683537b6f3a55c76ab36697e19eb295d0f53b295d,2024-10-27 06:00:00,,google,,content_10,,Company K,Finance,France,Qualified
L10725,7748cd1b1a01fbb8d9b6d7d0836f74a8444c23237cfa8c0363899bc162554cb8,2024-09-19 11:00:00,Google Brand Campaign,direct,organic,content_3,,Company P,Software,Germany,Contacted
L10726,9f1157d2f0b576878d55a0978fa087131df6529765987a7cf4be8eef4ae9556f,2024-10-20 09:00:00,Lead Generation | DE | Form,direct,email,content_5,,Company L,Software,Germany,Contacted
L10727,e10b9144960e6c6ac40bdb052bae63aaf451afb6a957aa41d6adca3ff4b310c4,2024-10-16 14:00:00,24-10 | FR | Awareness | Video | BRD | 098765432109876543,,referral,content_3,,Company S,Finance,Germany,Qualified
L10728,af2664329146bab77d9cf670bed0e04d7b46be4a01d6deb7f971bca28b8e28e7,2024-10-25 09:00:00,Retargeting Campaign,organic,email,content_7,,Company I,Education,Germany,Nurture
L10729,6fbba09e5ee1a53239faacde8cf8311c98ad41c6cfe06983a9d516a503201bd5,2024-10-12 01:00:00,Brand Campaign;1001,organic,cpc,content_3,,Company C,Manufacturing,Switzerland,Not Interested
L10730,c0c85129e216724795b0b5286271f4a7792090c934e5141da364233470e95a10,2024-10-13 02:00:00,Google Search Prospecting,direct,social,,,Company M,Finance,France,Not Interested
L10731,a31dc0f3f5dcb3bec04469c40cc38ca1008d977550aef973a50b0938cc8e4e63,2024-09-22 02:00:00,Google Search Prospecting,direct,referral,content_3,,Company E,Education,France,Qualified
L10732,64f0187f4ece85bec0ef9206c32b8a2039748416a78807728e9b2140a2c02daa,2024-10-07 01:00:00,,facebook,,content_7,,Company G,Software,France,New
L10733,94118a25be0da171458d0608e24140259b5dc7d8adaf38f8b7ba7bf8f33f78ed,2024-10-19 21:00:00,Demo Requests Campaign,facebook,email,content_5,,Company O,Finance,Austria,Contacted
L10734,a3d019cce528594fa35a41798bf77aa9b27466b205f8d4907a21220ccfe419a5,2024-10-13 08:00:00,Brand Awareness Q4;1001;Interest Targeting;2001,direct,email,content_6,,Company P,Finance,Austria,Contacted
L10735,caf0aef134f2a122725dc1923b327adea4e8b917d55de7cb51a49d18597226e0,2024-10-15 13:00:00,Google Brand Campaign,organic,organic,content_10,,Company K,Education,Netherlands,New
L10736,341ed80f9557fa9c08af8234ad583d17b1c6055763a38e564f67c29606629497,2024-09-10 14:00:00,,linkedin,referral,content_1,,Company E,Education,Switzerland,Nurture
L10737,6672f741a15f9862884a00f63f65ab386d8bdd25aee48444f6860a51017e67eb,2024-09-07 01:00:00,Lead Generation | DE | Form;1002;Lookalike Audience;2004,organic,organic,content_6,keyword_7,Company S,Software,Netherlands,Qualified
L10738,d9b0d12f50ab926563d4805704b02727eee015782768b792e19a07316f4f565a,2024-09-02 09:00:00,,facebook,referral,content_6,keyword_18,Company N,Healthcare,Netherlands,New
L10739,656b8f423367f6d7932739cd0655b52faed9d575a1da14cd10a5f7cb17379a76,2024-10-30 05:00:00,Content Downloads,organic,referral,content_7,,Company T,Software,Germany,New
L10740,eecfcce9a3b3fbb8e31a5ca7407c102d360506652701dc51e0e1ee66582b9677,2024-09-06 20:00:00,Product Launch 2024;1004;Cold Traffic;2010,organic,,content_8,,Company B,Education,Netherlands,Not Interested
L10741,6df2cb371344c173c754203a039d8f1c6c31b6c795b8ae1a423aa2b818ff350b,2024-09-14 07:00:00, Lead Generation | DE | Form ,direct,,content_8,keyword_13,Company A,Retail,France,Nurture
L10742,68f381b7ffa07f4169e6b71718656509ce9dbe191c6381c96970e03c39b3e501,2024-09-19 08:00:00,,direct,cpc,,keyword_1,Company A,Manufacturing,Netherlands,Nurture
L10743,505694f13df383bd285619951d1e7cec81d8b03ba87036c11ecf8c2578f9e9a2,2024-10-23 23:00:00,Content Downloads,organic,,content_7,keyword_13,Company B,Healthcare,Switzerland,Contacted
L10744,5f347a123741e4c1a8bf05349d572d27c852768ed6fc67718eedbe44ab1a0ae9,2024-10-11 12:00:00,,linkedin,referral,content_3,,Company S,Finance,Netherlands,Nurture
L10745,27bb8682190e139dae7efbc42c1f071bb922d8e9fbbe53e12a9241d034c4476e,2024-09-11 10:00:00,Brand Awareness Q4;1001;Interest Targeting;2001,facebook,organic,content_10,,Company C,Healthcare,Switzerland,New
L10746,d29b0446764d700d6f60151dd669df30982a2ec82a259fe01b75a9326905689a,2024-10-18 23:00:00,Product Launch 2024;1004;Cold Traffic;2010,linkedin,social,content_9,,Company M,Retail,Germany,Qualified
L10747,db128eb6bbd87e90115a3c312bd595de2035af748fd6d9e61d40914c93721add,2024-09-06 04:00:00,Lead Generation | DE | Form,organic,social,content_3,keyword_16,Company L,Manufacturing,Switzerland,New
L10748,66f30cd8c1b8bb5421619da632ad59477873f979a55fc61cc69eb05d57d07d2d,2024-10-02 00:00:00,Google Search Prospecting,,referral,content_6,,Company O,Manufacturing,France,Qualified
L10749,dcb70e072e3933190a18f989925c926ea0747eeb46075e79946a1458e6b28e66,2024-09-01 05:00:00,Brand Awareness Q4,linkedin,,content_10,,Company A,Manufacturing,Austria,Qualified
L10750,64281429539ca8e8ea021823d3dfa570f028dafb12c830e1d1137898fc1ac38a,2024-10-30 03:00:00,Brand Awareness Q4;1001;Interest Targeting;2001,organic,social,content_6,keyword_7,Company A,Retail,France,Contacted
L10751,f3377f8c9535bb7831e2b1f0465f83760373e55f1aa88a903bc3bf0175eb32d6,2024-09-06 23:00:00,Retargeting Campaign,direct,cpc,content_9,,Company O,Education,Switzerland,Not Interested
L10752,7b76f3d8eb12da7c78f4390946e2ed96d16f8489f99cae0c4af9ee4cc2360900,2024-10-03 12:00:00,,google,email,,keyword_19,Company J,Manufacturing,France,Not Interested
L10753,276f4bb10c298ef87b112a2212723e558f9010c3aac250639ad187144718fcbd,2024-09-28 14:00:00,Demo Requests Campaign,organic,referral,content_10,keyword_3,Company O,Manufacturing,Germany,Nurture
L10754,27c10605d8d80fbe0c037cff09d4d73242cef754f5672d7e640860bc634aa841,2024-09-17 18:00:00,Content Downloads,facebook,email,content_3,keyword_3,Company G,Education,Netherlands,Qualified
L10755,c0a27278c8e1f7cbd3155c068fd5577afc3155cf28438cea8701228cf263c4c8,2024-09-10 10:00:00,Retargeting Campaign;1003;Retargeting;2007,linkedin,organic,,,Company R,Software,Switzerland,Qualified
L10756,130408fc9de3d7eefb7a07d8d2aa5b6acdf35956c36c42e975f9e54f6fd5ad7d,2024-10-09 06:00:00,Lead Generation | DE | Form,organic,,,,Company S,Education,Switzerland,Not Interested
L10757,6e3d83e7863b8c34ad99c902a046e7a8e9bd76617a51a3ce785d858232976238,2024-09-21 10:00:00,Brand Awareness Q4;1001;Interest Targeting;2001,direct,email,content_2,keyword_20,Company K,Healthcare,Switzerland,Contacted
L10758,d05cec2aef6b39bbb1497766d30edabd9052dc3fb76d82b45724e3c4f27907ea,2024-10-07 00:00:00,24-09 | NL | Conversion | Image | RET | 112233445566778899,organic,,,keyword_13,Company B,Healthcare,Austria,New
L10759,a32b2382a5b008d8afa86bd79cae3daf9ed9486690235846363db1318bd5b78c,2024-09-22 20:00:00,Product Launch 2024;1004;Cold Traffic;2010,direct,email,content_6,keyword_18,Company K,Finance,Austria,New
L10760,1ee2e17beda1f90d5613d4e1b47e1ca7d43c28ceac7805ce42e355b756aaec3c,2024-09-26 09:00:00,Google Search Prospecting,facebook,organic,content_4,keyword_1,Company E,Software,Netherlands,Not Interested
L10761,18210e6e9df29f2d45dbe2d27a1914f8fba1e1cc5a734171613f718aa4ff7921,2024-09-15 05:00:00,Content Downloads;1006;Lookalike Audience;2016,,organic,,,Company B,Retail,Germany,New
L10762,bb53e2d2cdedbe2e20f86bbbde5f6b8e0ab7c175d4abf7fda8eb5f0e1ffe717c,2024-09-04 09:00:00,Retargeting Campaign;1003;Retargeting;2007,direct,social,,,Company D,Manufacturing,Netherlands,Contacted
L10763,4c3eb05ec76a7336e9012bca1750926adff01b8cdd35868371706716602b0d0b,2024-10-19 18:00:00,,,referral,content_9,,Company S,Finance,Switzerland,Qualified
L10764,7201a119733c3e489fce6c84bf3702ca89deebc74965face5f602f0ee6ab4f9c,2024-09-21 23:00:00,Lead Generation | DE | Form,linkedin,email,content_4,,Company G,Education,Germany,New
L10765,ea2b6ae7643ec8424ba0a5021aa8537dc3f0b4c869870c2fb8cb6abb7a2a87bf,2024-10-02 01:00:00,Content Downloads;1006;Lookalike Audience;2016,direct,cpc,content_10,,Company Q,Retail,Netherlands,Not Interested
L10766,972b632805af87a8ed0ad6e04e33f5c038ded0f43933231182bc91f039b31a34,2024-10-12 04:00:00,,google,email,content_8,,Company Q,Manufacturing,Switzerland,Contacted
L10767,31135193e8e2835ecb1583b81a3d00e149506e4d316bd8ca55193a73192f301e,2024-09-05 08:00:00,Demo Requests Campaign,,cpc,content_2,,Company H,Software,Switzerland,Contacted
L10768,2346a346e4c5bcbf83a239914599067d5ee7ba6588682af566a302b4ac192caf,2024-09-18 00:00:00,Google Search Prospecting,facebook,,content_7,keyword_13,Company Q,Finance,Austria,Qualified
L10769,d95935f20344fcf4289a8a2e504057b41563aa306e9dbd4e7f2ef9821287cf40,2024-09-04 14:00:00,24-09 | DE | Leads | Form | ALC+ | 120220805451400171,direct,referral,content_4,keyword_20,Company I,Healthcare,Austria,Not Interested
L10770,5aebd551902a18c7889996038e1b48f339fcd92acb6440aeeb276bddab48524a,2024-10-04 13:00:00,Brand Awareness Q4;1001;Interest Targeting;2001,facebook,cpc,,,Company H,Software,Austria,New
L10771,8843125d205c4268df561673d876b1b9672affdd85296d8d04f742119374bca4,2024-09-18 07:00:00,,direct,cpc,content_5,keyword_6,Company G,Retail,Netherlands,Nurture
L10772,5531c06cd6a223ebf74ec6461f23e4704273f6892f0bab50d357361e4b1b55f7,2024-09-19 23:00:00,Lead Generation | DE | Form;1002;Lookalike Audience;2004,organic,email,,,Company F,Retail,Germany,Contacted
L10773,e235dfa65a7da5f8a123e17497e5e5bc5b30ba8c01a1c97326818d43d93a49b9,2024-09-12 10:00:00,,facebook,referral,content_3,,Company C,Manufacturing,Germany,Nurture
L10774,fc122de6e7e48f4c9bc3b2f709fc8293f8d26b2f47a314008f9f4f96ae53e7d2,2024-09-23 15:00:00,Google Search Prospecting,direct,cpc,content_5,,Company Q,Healthcare,France,Contacted
L10775,1ab028a239dead8efd36773423735296532bc1d7d98499c9ab2439e50f1e229d,2024-10-20 03:00:00,Content Downloads;1006;Lookalike Audience;2016,direct,organic,content_8,keyword_15,Company A,Retail,Netherlands,Qualified
L10776,9ae72cd0e3e197cd1e988e0359bd2bd82f0c9532a09464fd59f3b760881cf37f,2024-10-28 16:00:00, Lead Generation | DE | Form ,organic,cpc,content_7,,Company E,Retail,Switzerland,New
L10777,49d6171a263a56707bef6852c08604e968c61f68e9e9f5445785ddc287c2337f,2024-09-16 18:00:00,Test Campaign;1002;,facebook,referral,content_5,,Company R,Finance,Austria,Contacted
L10778,d26e4d7969475e799378a155976927a1d2d73983a7cb433bdd8f6e01f4939d75,2024-09-17 21:00:00,Content Downloads,direct,,content_4,keyword_17,Company K,Healthcare,Germany,Not Interested
L10779,413fda29a439ae32753085b3175ecaa063e68b3d07789b53fc55b0d4ea86d6d1,2024-10-21 14:00:00,Content Downloads,facebook,social,content_3,,Company J,Healthcare,Austria,Contacted
L10780,59e38a7d4cf48d47f973dcfa2de281ec7599203de31ab63b2923759faaf414eb,2024-09-20 15:00:00,24-10 | FR | Awareness | Video | BRD | 098765432109876543,facebook,organic,content_8,keyword_14,Company L,Education,Germany,New
L10781,32923f9e6cb734ab4461210b589e44c0cc473a1f73455a4525130e29c6a1b74e,2024-09-17 04:00:00,Demo Requests Campaign,organic,organic,content_2,,Company E,Education,France,Not Interested
L10782,c59e54d540d45fa391498ede64c8189a940d6ea502ad41a694c0d7a16bb3d05a,2024-10-08 02:00:00,24-09 | DE | Leads | Form | ALC+ | 120220805451400171,linkedin,referral,content_2,,Company J,Healthcare,Netherlands,Contacted
L10783,a7afc725f3ab70023693cf1adac9fd26131103203c0c9265520649a567819773,2024-10-07 13:00:00,Content Downloads,google,social,content_7,,Company J,Retail,Germany,Qualified
L10784,a8f1339ba286079148b8e82e92155c63c5e7808395f7ffea28c0cffed1183aa4,2024-10-07 20:00:00,Retargeting Campaign,direct,organic,content_6,,Company L,Finance,Netherlands,Not Interested
L10785,2d41c9ed8f8abd1255dceb7fc49bdc1bcaa8ade3334fb83a98427d1dd49a2184,2024-09-30 13:00:00,,organic,referral,content_3,,Company J,Manufacturing,Austria,Nurture
L10786,d0143a1e89fe5b2fd948bfde256317f4dc3d2753f1e37dea70e2c4ae81ee3b6e,2024-09-24 04:00:00,Demo Requests Campaign,direct,cpc,content_9,keyword_2,Company C,Software,Netherlands,New
L10787,8bea31ddc85934d934d256a0a3336d129e33380a58eb21b1ed17fec7a5005324,2024-09-22 19:00:00,Retargeting Campaign;1003;Retargeting;2007,linkedin,cpc,,,Company B,Education,France,Nurture
L10788,b7032505f52c787bd2fe86990152e8268ccc6c46cbe4cc93604c5c43861629dd,2024-09-10 17:00:00,Test Campaign;1002;,google,email,,,Company P,Healthcare,France,New
L10789,175bcef864e68a72fee053161dbe819df520b2818b643cc15343d8cc239e900e,2024-09-05 00:00:00,Brand Awareness Q4;1001;Interest Targeting;2001,google,referral,content_9,keyword_2,Company D,Retail,Switzerland,Not Interested
L10790,67eb8c7b1231328fcd8604084bf53ceda96b99a2defacd487859bfe1a8b665a2,2024-09-12 07:00:00,,organic,organic,content_3,,Company F,Manufacturing,France,Contacted
L10791,942c241ce9d4aa57e5651df28a48af0a49b6f9262cc092c2988b5a0745dacffb,2024-10-03 23:00:00,Product Launch 2024,linkedin,cpc,,keyword_9,Company M,Finance,Germany,Not Interested
L10792,7c91bb263b84f15e30cdb1ea5ded70a81057157428872551c302c65f3fb6875f,2024-09-27 13:00:00,Retargeting Campaign;1003;Retargeting;2007,organic,organic,content_10,keyword_12,Company E,Finance,Switzerland,Qualified
L10793,f51bc6db2d11f80a1b579144bfa76749a1830fa336b04bfd99e595e3015cbed9,2024-09-01 05:00:00,Product Launch 2024,organic,cpc,content_3,keyword_19,Company K,Finance,France,Qualified
L10794,8acdd34912b158ebd7261108dcd843055e6349e8b979e646ebd59f49d1dcddc9,2024-10-21 21:00:00,Google Brand Campaign,direct,referral,content_3,,Company Q,Education,Austria,Qualified
L10795,46b367ac6954f1b8d9279b5bd8bb53f1719d73bf5ea3fc278cb0d58d6433d724,2024-09-09 22:00:00,Content Downloads,direct,cpc,,keyword_4,Company D,Finance,Switzerland,Qualified
L10796,bc7c722fb05336e875d3d9abdcd9d0628fc55520ef6d3d5e9bb1c2bd3c9adfe3,2024-10-19 07:00:00,,google,social,,keyword_14,Company C,Software,Austria,Qualified
L10797,514d6b25718d69814c8defc9734cc126cbd1c60c2c76432762a4781f2604ecdf,2024-09-08 01:00:00,,linkedin,cpc,,keyword_15,Company M,Manufacturing,Austria,Nurture
L10798,353372e3b9f4b6376e68d34349ad5ef7954c655774a514e26c360734932f5b49,2024-09-13 06:00:00,24-10 | FR | Awareness | Video | BRD | 098765432109876543,google,social,content_9,,Company G,Software,Austria,New
L10799,20a86ca3476df1f16c17ed93806301d4de6364bc3fa8f439405e317b2754dfab,2024-10-11 21:00:00,Brand Awareness Q4;1001;Interest Targeting;2001,facebook,referral,content_2,keyword_17,Company P,Manufacturing,France,Nurture
L10800,2ba58997458db616da4edcd311717697f1929261a273c8e8e3d8d906fca6a582,2024-10-23 15:00:00,Content Downloads,organic,cpc,content_7,,Company S,Software,France,Nurture
L10801,7808fce89742662b7cc5e42cbb6aefb8ae048fd45a4e536c92efc93a35798e50,2024-09-25 07:00:00,;1003;Ad Group;2001,linkedin,email,,keyword_12,Company J,Finance,Austria,New
L10802,f0ab8aec567e8c77f032a0b17a5f3905b90b5f7969bd1b08bc9aef2ac73f14eb,2024-10-11 22:00:00,,direct,email,,,Company Q,Software,Switzerland,Nurture
L10803,9677932077e7c977a3a1fa34c6f1f89e116250e4331f9af4d292ef11bca737ef,2024-09-26 20:00:00,Google Brand Campaign,,social,content_6,keyword_3,Company S,Manufacturing,Austria,Qualified
L10804,b735b674c9691e010926b5cda4bd490d537ba2310fecf87d531cdf515a613e51,2024-09-21 05:00:00,24-09 | DE | Leads | Form | ALC+ | 120220805451400171,linkedin,social,content_1,,Company P,Software,Germany,New
L10805,13221abbb8d17a79ce895cc24e4bc05fd74c4aed8338ea3033f004038835d350,2024-10-04 00:00:00,24-09 | DE | Leads | Form | ALC+ | 120220805451400171,linkedin,cpc,,keyword_15,Company N,Manufacturing,Switzerland,Not Interested
